"rental_id","rental_date","inventory_id","customer_id","return_date","staff_id","last_update"
281760,2010-01-30 17:52:01,2981,294,2010-01-31 16:58:20,120,2010-01-15 23:51:05
281761,2010-01-30 18:21:12,3761,352,2010-02-04 17:52:01,13,2010-01-15 23:59:36
281762,2010-01-30 19:32:29,715,392,2010-02-01 18:21:12,78,2010-01-16 00:13:58
281763,2010-01-30 20:26:48,12,289,2010-02-01 19:32:29,124,2010-01-16 02:33:14
281764,2010-01-30 20:57:40,3967,577,2010-02-03 20:26:48,18,2010-01-16 04:52:49
281765,2010-01-30 21:53:48,90,279,2010-02-02 20:57:40,1,2010-01-16 07:09:46
281766,2010-01-30 22:37:21,230,66,2010-02-01 21:53:48,3,2010-01-16 09:24:58
281767,2010-01-30 23:30:33,1079,520,2010-02-02 22:37:21,121,2010-01-16 11:26:31
281768,2010-01-31 00:37:14,1900,295,2010-01-31 23:30:33,20,2010-01-16 11:53:18
281769,2010-01-31 00:57:00,2158,498,2010-02-01 00:37:14,122,2010-01-16 13:04:16
281770,2010-01-31 01:57:39,3490,294,2010-02-05 00:57:00,3,2010-01-16 13:41:32
281771,2010-01-31 02:27:28,3006,500,2010-02-01 01:57:39,67,2010-01-16 13:56:40
281772,2010-01-31 03:12:20,8,451,2010-02-05 02:27:28,1,2010-01-16 14:47:30
281773,2010-01-31 04:13:18,4118,566,2010-02-02 03:12:20,78,2010-01-16 16:08:54
281774,2010-01-31 05:05:32,3392,233,2010-02-01 04:13:18,75,2010-01-16 18:01:46
281775,2010-01-31 05:31:01,3600,415,2010-02-04 05:05:32,3,2010-01-16 19:54:01
281776,2010-01-31 06:14:28,1654,566,2010-02-03 05:31:01,123,2010-01-16 20:19:38
281777,2010-01-31 07:10:17,2020,67,2010-02-04 06:14:28,114,2010-01-16 21:19:06
281778,2010-01-31 07:40:03,1867,7,2010-02-05 07:10:17,3,2010-01-16 23:38:25
281779,2010-01-31 08:24:23,4478,336,2010-02-01 07:40:03,18,2010-01-17 00:11:05
281780,2010-01-31 09:09:29,4160,103,2010-02-05 08:24:23,125,2010-01-17 01:25:10
281781,2010-01-31 10:21:10,1617,409,2010-02-02 09:09:29,75,2010-01-17 02:57:57
281782,2010-01-31 11:23:12,465,134,2010-02-03 10:21:10,65,2010-01-17 04:36:19
281783,2010-01-31 11:42:24,1742,454,2010-02-03 11:23:12,120,2010-01-17 05:23:10
281784,2010-01-31 12:53:03,2126,171,2010-02-03 11:42:24,1,2010-01-17 06:06:39
281785,2010-01-31 13:21:05,1317,133,2010-02-02 12:53:03,62,2010-01-17 06:23:57
281786,2010-01-31 14:06:59,4193,395,2010-02-03 13:21:05,113,2010-01-17 07:44:32
281787,2010-01-31 15:09:50,4406,553,2010-02-05 14:06:59,114,2010-01-17 08:20:10
281788,2010-01-31 16:09:04,2210,301,2010-02-02 15:09:50,5,2010-01-17 10:37:06
281789,2010-01-31 17:13:37,923,229,2010-02-03 16:09:04,115,2010-01-17 12:24:33
281790,2010-01-31 18:05:05,2341,302,2010-02-04 17:13:37,17,2010-01-17 14:34:16
281791,2010-01-31 18:23:09,2576,176,2010-02-04 18:05:05,3,2010-01-17 15:55:43
281792,2010-01-31 19:18:10,3670,384,2010-02-02 18:23:09,76,2010-01-17 17:39:07
281793,2010-01-31 20:29:56,1954,61,2010-02-03 19:18:10,80,2010-01-17 19:26:02
281794,2010-01-31 21:15:48,2534,132,2010-02-03 20:29:56,122,2010-01-17 20:20:53
281795,2010-01-31 21:39:25,1141,349,2010-02-05 21:15:48,62,2010-01-17 20:45:39
281796,2010-01-31 22:44:09,1120,277,2010-02-04 21:39:25,125,2010-01-17 21:36:10
281797,2010-01-31 23:49:10,1516,116,2010-02-04 22:44:09,78,2010-01-17 23:08:53
281798,2010-02-01 01:00:19,2789,327,2010-02-01 23:49:10,13,2010-01-18 00:09:42
281799,2010-02-01 06:07:58,1337,496,2010-02-05 01:00:19,119,2010-01-18 00:31:45
281800,2010-02-01 10:13:48,2863,196,2010-02-04 06:07:58,78,2010-01-18 01:40:32
281801,2010-02-01 16:20:34,3441,275,2010-02-06 10:13:48,7,2010-01-18 04:01:16
281802,2010-02-01 23:11:20,1852,385,2010-02-06 16:20:34,20,2010-01-18 06:16:25
281803,2010-02-02 01:26:26,3012,167,2010-02-04 23:11:20,9,2010-01-18 07:50:44
281804,2010-02-02 06:37:49,2586,282,2010-02-03 01:26:26,9,2010-01-18 10:14:20
281805,2010-02-02 08:14:37,4525,173,2010-02-06 06:37:49,125,2010-01-18 11:14:53
281806,2010-02-02 14:39:15,299,154,2010-02-06 08:14:37,116,2010-01-18 13:28:40
281807,2010-02-02 20:17:40,2897,279,2010-02-04 14:39:15,10,2010-01-18 15:31:07
281808,2010-02-03 03:10:38,1556,391,2010-02-06 20:17:40,17,2010-01-18 15:58:42
281809,2010-02-03 06:24:31,1233,285,2010-02-04 03:10:38,8,2010-01-18 16:24:33
281810,2010-02-03 09:12:04,4089,470,2010-02-07 06:24:31,65,2010-01-18 16:41:17
281811,2010-02-03 13:35:50,1929,348,2010-02-07 09:12:04,13,2010-01-18 17:52:40
281812,2010-02-03 17:58:41,1281,94,2010-02-06 13:35:50,68,2010-01-18 20:09:30
281813,2010-02-03 19:52:41,3953,79,2010-02-04 17:58:41,1,2010-01-18 20:25:25
281814,2010-02-04 02:25:56,581,495,2010-02-04 19:52:41,19,2010-01-18 20:56:41
281815,2010-02-04 08:22:31,1189,312,2010-02-09 02:25:56,20,2010-01-18 21:53:35
281816,2010-02-04 12:08:28,217,206,2010-02-09 08:22:31,116,2010-01-18 22:58:14
281817,2010-02-04 19:19:14,2881,412,2010-02-05 12:08:28,77,2010-01-19 00:57:32
281818,2010-02-05 02:02:20,1244,365,2010-02-08 19:19:14,73,2010-01-19 02:43:31
281819,2010-02-05 07:51:22,1637,212,2010-02-06 02:02:20,20,2010-01-19 04:59:09
281820,2010-02-05 14:41:15,2610,152,2010-02-10 07:51:22,72,2010-01-19 06:49:38
281821,2010-02-05 20:38:58,2358,395,2010-02-08 14:41:15,16,2010-01-19 07:28:51
281822,2010-02-06 02:21:05,985,492,2010-02-06 20:38:58,6,2010-01-19 08:29:28
281823,2010-02-06 03:33:45,947,65,2010-02-09 02:21:05,116,2010-01-19 08:40:44
281824,2010-02-06 04:40:01,2412,31,2010-02-11 03:33:45,80,2010-01-19 08:55:59
281825,2010-02-06 06:41:23,1714,302,2010-02-09 04:40:01,117,2010-01-19 09:46:12
281826,2010-02-06 08:02:43,2375,222,2010-02-11 06:41:23,15,2010-01-19 11:53:12
281827,2010-02-06 08:39:22,1844,443,2010-02-09 08:02:43,122,2010-01-19 12:58:21
281828,2010-02-06 09:56:27,3697,575,2010-02-11 08:39:22,3,2010-01-19 14:20:32
281829,2010-02-06 10:26:15,2005,224,2010-02-07 09:56:27,17,2010-01-19 15:08:23
281830,2010-02-06 11:51:10,791,391,2010-02-09 10:26:15,12,2010-01-19 15:40:48
281831,2010-02-06 13:23:31,3684,365,2010-02-07 11:51:10,1,2010-01-19 16:18:29
281832,2010-02-06 15:38:29,4450,140,2010-02-07 13:23:31,119,2010-01-19 17:33:01
281833,2010-02-06 16:50:42,4344,84,2010-02-09 15:38:29,68,2010-01-19 18:08:16
281834,2010-02-06 18:54:14,3895,284,2010-02-07 16:50:42,121,2010-01-19 19:59:55
281835,2010-02-06 20:39:07,1229,256,2010-02-10 18:54:14,80,2010-01-19 21:08:32
281836,2010-02-06 21:18:55,1769,363,2010-02-07 20:39:07,123,2010-01-19 22:04:36
281837,2010-02-06 22:50:58,2089,14,2010-02-08 21:18:55,125,2010-01-19 22:26:50
281838,2010-02-07 00:59:30,683,284,2010-02-08 22:50:58,119,2010-01-19 23:04:41
281839,2010-02-07 02:13:18,2077,182,2010-02-11 00:59:30,70,2010-01-20 01:10:56
281840,2010-02-07 03:45:33,1742,143,2010-02-08 02:13:18,20,2010-01-20 02:46:58
281841,2010-02-07 06:01:15,2416,75,2010-02-08 03:45:33,77,2010-01-20 04:29:45
281842,2010-02-07 07:59:29,3795,186,2010-02-12 06:01:15,17,2010-01-20 04:46:38
281843,2010-02-07 09:37:49,1093,486,2010-02-12 07:59:29,20,2010-01-20 06:12:16
281844,2010-02-07 11:14:31,3672,238,2010-02-11 09:37:49,114,2010-01-20 08:35:03
281845,2010-02-07 12:43:39,4576,168,2010-02-08 11:14:31,12,2010-01-20 09:37:32
281846,2010-02-07 13:20:47,3339,90,2010-02-10 12:43:39,71,2010-01-20 10:18:12
281847,2010-02-07 15:08:46,3045,41,2010-02-11 13:20:47,62,2010-01-20 10:33:48
281848,2010-02-07 16:27:10,4206,347,2010-02-09 15:08:46,67,2010-01-20 11:39:03
281849,2010-02-07 17:38:32,2701,297,2010-02-09 16:27:10,75,2010-01-20 12:05:12
281850,2010-02-07 20:03:26,35,500,2010-02-11 17:38:32,121,2010-01-20 13:03:41
281851,2010-02-07 20:36:36,2292,199,2010-02-09 20:03:26,2,2010-01-20 15:12:44
281852,2010-02-07 21:26:24,1919,50,2010-02-10 20:36:36,78,2010-01-20 16:59:15
281853,2010-02-07 22:06:40,551,533,2010-02-09 21:26:24,81,2010-01-20 17:26:37
281854,2010-02-08 00:21:21,3263,538,2010-02-09 22:06:40,20,2010-01-20 17:38:34
281855,2010-02-08 03:04:32,1667,164,2010-02-12 00:21:21,72,2010-01-20 17:49:04
281856,2010-02-08 08:12:36,1183,460,2010-02-10 03:04:32,15,2010-01-20 17:57:57
281857,2010-02-08 11:13:36,890,542,2010-02-09 08:12:36,78,2010-01-20 19:02:38
281858,2010-02-08 15:53:23,878,474,2010-02-10 11:13:36,11,2010-01-20 21:24:16
281859,2010-02-08 21:49:37,1227,272,2010-02-11 15:53:23,67,2010-01-20 22:14:02
281860,2010-02-09 03:00:23,339,590,2010-02-12 21:49:37,14,2010-01-21 00:01:31
281861,2010-02-09 08:57:16,4120,42,2010-02-10 03:00:23,122,2010-01-21 00:57:54
281862,2010-02-09 15:23:22,4465,270,2010-02-14 08:57:16,117,2010-01-21 01:46:04
281863,2010-02-09 17:04:26,525,25,2010-02-12 15:23:22,64,2010-01-21 03:00:55
281864,2010-02-09 22:21:58,3367,191,2010-02-13 17:04:26,77,2010-01-21 04:10:48
281865,2010-02-10 05:25:41,1928,571,2010-02-11 22:21:58,121,2010-01-21 05:42:04
281866,2010-02-10 11:46:10,320,146,2010-02-13 05:25:41,70,2010-01-21 07:52:42
281867,2010-02-10 15:18:55,3423,241,2010-02-13 11:46:10,2,2010-01-21 08:54:00
281868,2010-02-10 22:18:07,2637,189,2010-02-14 15:18:55,9,2010-01-21 10:50:55
281869,2010-02-11 01:00:40,4480,143,2010-02-13 22:18:07,18,2010-01-21 11:31:27
281870,2010-02-11 05:31:34,1717,548,2010-02-14 01:00:40,70,2010-01-21 12:44:58
281871,2010-02-11 11:47:22,3525,463,2010-02-15 05:31:34,3,2010-01-21 14:16:34
281872,2010-02-11 13:46:21,348,173,2010-02-13 11:47:22,16,2010-01-21 15:12:27
281873,2010-02-11 18:37:51,4015,432,2010-02-12 13:46:21,125,2010-01-21 16:20:07
281874,2010-02-11 22:58:56,3055,363,2010-02-13 18:37:51,114,2010-01-21 17:37:16
281875,2010-02-12 01:53:56,1104,473,2010-02-12 22:58:56,68,2010-01-21 17:44:15
281876,2010-02-12 08:23:26,1358,212,2010-02-17 01:53:56,14,2010-01-21 18:21:35
281877,2010-02-12 10:07:58,955,60,2010-02-13 08:23:26,11,2010-01-21 19:51:05
281878,2010-02-12 12:42:09,1619,305,2010-02-14 10:07:58,124,2010-01-21 20:38:06
281879,2010-02-12 14:17:46,4141,219,2010-02-14 12:42:09,74,2010-01-21 22:58:42
281880,2010-02-12 17:24:32,3451,208,2010-02-17 14:17:46,81,2010-01-21 23:34:46
281881,2010-02-12 19:08:10,2369,80,2010-02-16 17:24:32,113,2010-01-22 01:31:18
281882,2010-02-13 00:59:39,4194,286,2010-02-14 19:08:10,118,2010-01-22 02:56:06
281883,2010-02-13 01:53:04,1713,158,2010-02-14 00:59:39,17,2010-01-22 04:17:40
281884,2010-02-13 03:57:45,2284,39,2010-02-16 01:53:04,17,2010-01-22 05:33:24
281885,2010-02-13 06:03:06,4460,6,2010-02-18 03:57:45,77,2010-01-22 05:41:32
281886,2010-02-13 08:26:41,281,222,2010-02-15 06:03:06,9,2010-01-22 07:36:47
281887,2010-02-13 09:24:33,2306,323,2010-02-17 08:26:41,125,2010-01-22 08:36:08
281888,2010-02-13 11:50:00,2831,447,2010-02-18 09:24:33,20,2010-01-22 09:29:47
281889,2010-02-13 12:51:24,4365,12,2010-02-15 11:50:00,11,2010-01-22 09:59:37
281890,2010-02-13 14:15:54,176,48,2010-02-18 12:51:24,1,2010-01-22 11:03:12
281891,2010-02-13 15:16:45,2482,267,2010-02-16 14:15:54,70,2010-01-22 12:38:39
281892,2010-02-13 17:09:52,2838,599,2010-02-15 15:16:45,71,2010-01-22 13:31:03
281893,2010-02-13 18:05:52,1668,466,2010-02-16 17:09:52,4,2010-01-22 13:57:39
281894,2010-02-13 20:20:36,2775,214,2010-02-16 18:05:52,75,2010-01-22 15:47:41
281895,2010-02-13 21:21:16,2739,384,2010-02-15 20:20:36,18,2010-01-22 17:21:15
281896,2010-02-13 22:30:24,1512,228,2010-02-17 21:21:16,7,2010-01-22 18:50:44
281897,2010-02-13 23:45:48,1226,94,2010-02-17 22:30:24,10,2010-01-22 20:42:39
281898,2010-02-14 01:01:09,844,428,2010-02-18 23:45:48,2,2010-01-22 22:37:23
281899,2010-02-14 03:10:30,2520,84,2010-02-18 01:01:09,67,2010-01-22 23:51:43
281900,2010-02-14 05:33:14,4096,272,2010-02-19 03:10:30,74,2010-01-23 02:05:53
281901,2010-02-14 07:48:55,1810,289,2010-02-19 05:33:14,66,2010-01-23 02:26:24
281902,2010-02-14 09:56:19,1373,577,2010-02-18 07:48:55,67,2010-01-23 02:45:45
281903,2010-02-14 11:46:42,3596,138,2010-02-17 09:56:19,10,2010-01-23 03:48:18
281904,2010-02-14 12:26:34,880,101,2010-02-18 11:46:42,125,2010-01-23 05:32:40
281905,2010-02-14 13:20:30,1612,570,2010-02-18 12:26:34,8,2010-01-23 06:50:25
281906,2010-02-14 15:20:15,2829,521,2010-02-16 13:20:30,1,2010-01-23 09:11:15
281907,2010-02-14 16:16:06,1808,552,2010-02-15 15:20:15,65,2010-01-23 09:23:45
281908,2010-02-14 17:02:25,2337,560,2010-02-16 16:16:06,13,2010-01-23 11:05:56
281909,2010-02-14 18:58:33,2167,44,2010-02-19 17:02:25,113,2010-01-23 12:16:23
281910,2010-02-14 19:43:47,2778,593,2010-02-19 18:58:33,73,2010-01-23 12:29:55
281911,2010-02-14 20:49:40,1414,445,2010-02-18 19:43:47,113,2010-01-23 13:27:21
281912,2010-02-14 21:36:43,1636,59,2010-02-15 20:49:40,123,2010-01-23 15:50:21
281913,2010-02-14 22:53:13,1458,342,2010-02-15 21:36:43,80,2010-01-23 16:24:50
281914,2010-02-14 23:35:41,151,236,2010-02-15 22:53:13,124,2010-01-23 17:56:06
281915,2010-02-15 01:42:10,1152,353,2010-02-19 23:35:41,18,2010-01-23 18:31:18
281916,2010-02-15 05:25:40,4109,585,2010-02-20 01:42:10,113,2010-01-23 20:54:15
281917,2010-02-15 11:58:00,2374,151,2010-02-17 05:25:40,62,2010-01-23 21:35:07
281918,2010-02-15 15:43:19,2287,534,2010-02-20 11:58:00,18,2010-01-23 23:56:12
281919,2010-02-15 20:56:37,3568,127,2010-02-20 15:43:19,118,2010-01-24 00:26:31
281920,2010-02-16 01:56:38,4244,86,2010-02-18 20:56:37,79,2010-01-24 00:44:40
281921,2010-02-16 09:06:10,2852,73,2010-02-17 01:56:38,113,2010-01-24 03:04:18
281922,2010-02-16 16:22:14,3888,116,2010-02-21 09:06:10,124,2010-01-24 04:53:47
281923,2010-02-16 18:42:46,2728,447,2010-02-20 16:22:14,64,2010-01-24 05:04:44
281924,2010-02-16 20:52:07,4340,284,2010-02-21 18:42:46,71,2010-01-24 05:27:25
281925,2010-02-17 00:40:54,1322,156,2010-02-17 20:52:07,126,2010-01-24 06:23:11
281926,2010-02-17 03:04:07,2253,387,2010-02-20 00:40:54,21,2010-01-24 08:03:00
281927,2010-02-17 06:05:52,3589,445,2010-02-22 03:04:07,19,2010-01-24 08:10:47
281928,2010-02-17 12:25:23,3591,569,2010-02-21 06:05:52,73,2010-01-24 08:43:32
281929,2010-02-17 19:24:23,4020,311,2010-02-21 12:25:23,117,2010-01-24 11:06:28
281930,2010-02-17 21:29:21,253,194,2010-02-19 19:24:23,123,2010-01-24 12:15:38
281931,2010-02-18 02:29:03,2142,106,2010-02-20 21:29:21,62,2010-01-24 13:50:51
281932,2010-02-18 04:52:17,1839,141,2010-02-23 02:29:03,74,2010-01-24 15:27:14
281933,2010-02-18 08:56:02,3988,346,2010-02-21 04:52:17,68,2010-01-24 15:37:05
281934,2010-02-18 11:23:29,2561,382,2010-02-23 08:56:02,115,2010-01-24 17:25:02
281935,2010-02-18 18:36:36,3715,289,2010-02-19 11:23:29,78,2010-01-24 19:10:35
281936,2010-02-18 23:06:39,3912,244,2010-02-23 18:36:36,11,2010-01-24 19:46:26
281937,2010-02-19 03:16:08,4109,227,2010-02-20 23:06:39,19,2010-01-24 21:29:11
281938,2010-02-19 10:34:48,2456,68,2010-02-23 03:16:08,17,2010-01-24 23:21:52
281939,2010-02-19 16:04:30,1339,598,2010-02-23 10:34:48,3,2010-01-25 00:25:52
281940,2010-02-19 19:32:25,991,560,2010-02-22 16:04:30,71,2010-01-25 02:39:16
281941,2010-02-19 23:05:51,3514,51,2010-02-23 19:32:25,67,2010-01-25 04:00:57
281942,2010-02-20 05:11:19,2974,41,2010-02-20 23:05:51,3,2010-01-25 06:08:47
281943,2010-02-20 06:26:03,2380,349,2010-02-25 05:11:19,62,2010-01-25 06:19:32
281944,2010-02-20 07:07:58,1191,361,2010-02-21 06:26:03,114,2010-01-25 08:17:16
281945,2010-02-20 09:03:44,2760,564,2010-02-23 07:07:58,78,2010-01-25 08:38:44
281946,2010-02-20 10:27:14,1455,382,2010-02-21 09:03:44,114,2010-01-25 10:52:42
281947,2010-02-20 11:53:33,2451,209,2010-02-25 10:27:14,13,2010-01-25 13:15:25
281948,2010-02-20 14:12:38,1467,448,2010-02-21 11:53:33,126,2010-01-25 15:01:19
281949,2010-02-20 16:19:21,4469,545,2010-02-21 14:12:38,19,2010-01-25 16:43:26
281950,2010-02-20 16:54:10,448,466,2010-02-21 16:19:21,123,2010-01-25 17:19:19
281951,2010-02-20 18:18:14,4351,582,2010-02-23 16:54:10,15,2010-01-25 18:05:29
281952,2010-02-20 20:17:57,4280,346,2010-02-23 18:18:14,1,2010-01-25 18:56:54
281953,2010-02-20 21:30:58,3218,425,2010-02-23 20:17:57,113,2010-01-25 20:37:05
281954,2010-02-20 22:44:53,1617,213,2010-02-21 21:30:58,65,2010-01-25 21:17:54
281955,2010-02-21 00:42:56,2733,47,2010-02-21 22:44:53,62,2010-01-25 22:22:23
281956,2010-02-21 02:47:09,1291,56,2010-02-26 00:42:56,62,2010-01-26 00:23:44
281957,2010-02-21 04:27:19,2822,229,2010-02-24 02:47:09,4,2010-01-26 02:40:59
281958,2010-02-21 05:04:08,2907,433,2010-02-23 04:27:19,115,2010-01-26 04:15:21
281959,2010-02-21 07:11:39,2062,581,2010-02-23 05:04:08,70,2010-01-26 06:26:06
281960,2010-02-21 09:35:05,1065,298,2010-02-26 07:11:39,10,2010-01-26 07:37:54
281961,2010-02-21 11:18:46,325,393,2010-02-23 09:35:05,18,2010-01-26 08:00:24
281962,2010-02-21 12:09:05,623,356,2010-02-23 11:18:46,62,2010-01-26 08:37:15
281963,2010-02-21 13:52:48,151,317,2010-02-26 12:09:05,67,2010-01-26 09:56:57
281964,2010-02-21 15:35:54,4015,94,2010-02-22 13:52:48,11,2010-01-26 12:12:54
281965,2010-02-21 17:23:10,1408,142,2010-02-22 15:35:54,64,2010-01-26 14:15:08
281966,2010-02-21 17:58:00,1462,381,2010-02-26 17:23:10,3,2010-01-26 15:54:35
281967,2010-02-21 18:39:42,3095,597,2010-02-24 17:58:00,68,2010-01-26 16:28:06
281968,2010-02-21 20:01:15,4385,329,2010-02-23 18:39:42,114,2010-01-26 18:36:45
281969,2010-02-21 21:33:49,161,53,2010-02-23 20:01:15,7,2010-01-26 19:42:35
281970,2010-02-21 23:03:12,3022,411,2010-02-22 21:33:49,16,2010-01-26 20:05:58
281971,2010-02-22 01:12:59,3095,250,2010-02-22 23:03:12,116,2010-01-26 20:32:22
281972,2010-02-22 05:46:36,578,344,2010-02-25 01:12:59,70,2010-01-26 21:34:31
281973,2010-02-22 09:56:49,829,331,2010-02-25 05:46:36,123,2010-01-26 22:21:37
281974,2010-02-22 11:46:51,1039,290,2010-02-25 09:56:49,119,2010-01-26 22:50:52
281975,2010-02-22 16:43:59,4118,180,2010-02-24 11:46:51,66,2010-01-26 23:04:01
281976,2010-02-22 20:19:02,2655,438,2010-02-25 16:43:59,114,2010-01-27 00:05:04
281977,2010-02-22 23:26:26,2973,144,2010-02-24 20:19:02,9,2010-01-27 01:31:03
281978,2010-02-23 02:55:45,218,251,2010-02-23 23:26:26,63,2010-01-27 01:50:07
281979,2010-02-23 08:59:14,605,365,2010-02-26 02:55:45,124,2010-01-27 03:47:45
281980,2010-02-23 15:34:14,1083,589,2010-02-25 08:59:14,67,2010-01-27 04:53:17
281981,2010-02-23 19:10:48,241,190,2010-02-27 15:34:14,78,2010-01-27 06:59:33
281982,2010-02-24 01:35:20,906,482,2010-02-25 19:10:48,73,2010-01-27 08:10:25
281983,2010-02-24 06:47:12,4051,155,2010-02-28 01:35:20,18,2010-01-27 09:22:50
281984,2010-02-24 13:30:15,351,17,2010-03-01 06:47:12,116,2010-01-27 11:46:06
281985,2010-02-24 15:14:26,2102,324,2010-02-27 13:30:15,66,2010-01-27 13:03:01
281986,2010-02-24 19:02:40,3029,89,2010-02-27 15:14:26,3,2010-01-27 13:53:43
281987,2010-02-25 00:53:25,1245,83,2010-02-28 19:02:40,62,2010-01-27 14:26:39
281988,2010-02-25 07:30:45,2346,53,2010-03-01 00:53:25,78,2010-01-27 14:55:42
281989,2010-02-25 14:44:06,2394,145,2010-03-01 07:30:45,74,2010-01-27 16:20:14
281990,2010-02-25 20:16:23,2146,1,2010-03-02 14:44:06,10,2010-01-27 16:53:24
281991,2010-02-25 21:48:20,131,114,2010-02-28 20:16:23,6,2010-01-27 17:53:07
281992,2010-02-25 23:52:02,1767,297,2010-02-26 21:48:20,125,2010-01-27 18:40:25
281993,2010-02-26 03:59:15,2232,332,2010-03-01 23:52:02,116,2010-01-27 19:49:59
281994,2010-02-26 06:04:21,2709,344,2010-03-01 03:59:15,2,2010-01-27 21:19:44
281995,2010-02-26 09:43:34,4082,451,2010-03-03 06:04:21,75,2010-01-27 22:15:50
281996,2010-02-26 11:44:48,3019,397,2010-02-28 09:43:34,76,2010-01-27 23:14:27
281997,2010-02-26 15:09:12,1134,220,2010-02-28 11:44:48,2,2010-01-28 01:31:08
281998,2010-02-26 16:13:44,3257,348,2010-03-02 15:09:12,62,2010-01-28 03:08:38
281999,2010-02-26 19:22:01,2762,534,2010-03-03 16:13:44,69,2010-01-28 04:12:49
282000,2010-02-26 20:43:01,120,98,2010-02-28 19:22:01,74,2010-01-28 04:21:09
282001,2010-02-27 00:07:36,4031,247,2010-02-28 20:43:01,62,2010-01-28 05:17:47
282002,2010-02-27 01:20:16,1711,512,2010-03-04 00:07:36,65,2010-01-28 07:29:58
282003,2010-02-27 02:26:43,4032,585,2010-03-03 01:20:16,76,2010-01-28 08:35:54
282004,2010-02-27 02:57:44,4464,486,2010-03-01 02:26:43,118,2010-01-28 09:42:13
282005,2010-02-27 03:15:13,4561,274,2010-03-01 02:57:44,126,2010-01-28 09:55:00
282006,2010-02-27 04:13:50,2007,291,2010-03-03 03:15:13,10,2010-01-28 11:56:47
282007,2010-02-27 05:10:59,1509,210,2010-02-28 04:13:50,125,2010-01-28 13:19:52
282008,2010-02-27 06:21:23,7,12,2010-02-28 05:10:59,1,2010-01-28 14:43:55
282009,2010-02-27 06:50:03,799,567,2010-03-02 06:21:23,2,2010-01-28 16:42:36
282010,2010-02-27 07:43:30,2204,38,2010-02-28 06:50:03,116,2010-01-28 17:24:50
282011,2010-02-27 08:17:14,4074,343,2010-03-04 07:43:30,80,2010-01-28 18:59:04
282012,2010-02-27 09:18:56,477,411,2010-02-28 08:17:14,3,2010-01-28 21:01:19
282013,2010-02-27 09:45:06,109,573,2010-02-28 09:18:56,69,2010-01-28 22:36:54
282014,2010-02-27 10:52:01,3956,249,2010-03-04 09:45:06,69,2010-01-29 00:50:46
282015,2010-02-27 11:35:11,268,541,2010-03-02 10:52:01,113,2010-01-29 01:37:32
282016,2010-02-27 12:29:06,4369,148,2010-03-01 11:35:11,6,2010-01-29 01:59:34
282017,2010-02-27 13:18:38,1106,553,2010-03-03 12:29:06,20,2010-01-29 03:36:24
282018,2010-02-27 14:25:36,2189,503,2010-03-02 13:18:38,16,2010-01-29 04:27:26
282019,2010-02-27 14:48:21,2051,28,2010-03-03 14:25:36,77,2010-01-29 04:46:02
282020,2010-02-27 15:26:57,1319,125,2010-03-04 14:48:21,3,2010-01-29 04:52:55
282021,2010-02-27 16:34:51,4515,257,2010-02-28 15:26:57,66,2010-01-29 05:23:43
282022,2010-02-27 17:20:56,4244,514,2010-02-28 16:34:51,115,2010-01-29 07:08:46
282023,2010-02-27 18:00:21,1531,254,2010-02-28 17:20:56,65,2010-01-29 08:48:42
282024,2010-02-27 18:34:22,1666,255,2010-02-28 18:00:21,120,2010-01-29 10:33:23
282025,2010-02-27 19:02:30,865,555,2010-03-04 18:34:22,70,2010-01-29 11:21:24
282026,2010-02-27 19:21:39,4514,273,2010-03-03 19:02:30,1,2010-01-29 13:22:53
282027,2010-02-27 19:51:18,3263,482,2010-03-04 19:21:39,115,2010-01-29 14:51:31
282028,2010-02-27 20:59:54,3579,500,2010-03-01 19:51:18,17,2010-01-29 15:29:24
282029,2010-02-27 21:23:43,953,24,2010-03-03 20:59:54,2,2010-01-29 16:04:25
282030,2010-02-27 22:18:30,3337,236,2010-03-04 21:23:43,78,2010-01-29 16:34:26
282031,2010-02-27 23:18:34,4034,34,2010-03-04 22:18:30,13,2010-01-29 18:55:57
282032,2010-02-28 00:00:37,4384,363,2010-02-28 23:18:34,70,2010-01-29 19:29:30
282033,2010-02-28 00:43:21,744,236,2010-03-01 00:00:37,17,2010-01-29 20:42:55
282034,2010-02-28 01:39:00,1655,26,2010-03-05 00:43:21,19,2010-01-29 22:24:10
282035,2010-02-28 02:15:31,1324,419,2010-03-01 01:39:00,73,2010-01-30 00:14:09
282036,2010-02-28 02:36:38,2693,397,2010-03-02 02:15:31,21,2010-01-30 01:02:32
282037,2010-02-28 03:47:07,849,497,2010-03-01 02:36:38,63,2010-01-30 02:14:11
282038,2010-02-28 04:55:33,2542,15,2010-03-03 03:47:07,17,2010-01-30 03:50:29
282039,2010-02-28 05:44:41,4406,148,2010-03-03 04:55:33,3,2010-01-30 04:36:22
282040,2010-02-28 06:37:36,3269,424,2010-03-03 05:44:41,5,2010-01-30 06:40:35
282041,2010-02-28 06:54:51,3617,267,2010-03-04 06:37:36,124,2010-01-30 08:03:05
282042,2010-02-28 07:41:20,2320,71,2010-03-01 06:54:51,6,2010-01-30 09:45:34
282043,2010-02-28 08:24:06,687,375,2010-03-03 07:41:20,81,2010-01-30 11:14:30
282044,2010-02-28 09:20:08,4270,387,2010-03-03 08:24:06,3,2010-01-30 13:07:17
282045,2010-02-28 09:57:02,4445,267,2010-03-03 09:20:08,77,2010-01-30 13:43:05
