"payment_id","customer_id","staff_id","rental_id","amount","payment_date","last_update"
40585,272,16,281859,98.70,2010-02-11 15:53:23,2010-01-04 05:14:49
40586,590,71,281860,35.50,2010-02-12 21:49:37,2010-01-04 05:28:01
40587,42,15,281861,55.90,2010-02-10 03:00:23,2010-01-04 05:44:09
40588,270,14,281862,25.00,2010-02-14 08:57:16,2010-01-04 05:58:32
40589,25,122,281863,31.00,2010-02-12 15:23:22,2010-01-04 06:11:48
40590,191,16,281864,99.70,2010-02-13 17:04:26,2010-01-04 06:26:26
40591,571,73,281865,87.10,2010-02-11 22:21:58,2010-01-04 06:37:34
40592,146,63,281866,3.70,2010-02-13 05:25:41,2010-01-04 06:54:03
40593,241,3,281867,59.80,2010-02-13 11:46:10,2010-01-04 07:10:34
40594,189,65,281868,29.50,2010-02-14 15:18:55,2010-01-04 07:20:43
40595,143,71,281869,35.80,2010-02-13 22:18:07,2010-01-04 07:33:58
40596,548,65,281870,60.00,2010-02-14 01:00:40,2010-01-04 07:50:20
40597,463,72,281871,2.10,2010-02-15 05:31:34,2010-01-04 08:02:03
40598,173,20,281872,8.90,2010-02-13 11:47:22,2010-01-04 08:18:43
40599,363,1,281874,53.40,2010-02-13 18:37:51,2010-01-04 08:34:31
40600,473,71,281875,83.20,2010-02-12 22:58:56,2010-01-04 08:45:16
40601,212,114,281876,68.40,2010-02-17 01:53:56,2010-01-04 09:01:07
40602,60,113,281877,13.20,2010-02-13 08:23:26,2010-01-04 09:16:25
40603,305,114,281878,60.40,2010-02-14 10:07:58,2010-01-04 09:32:19
40604,219,117,281879,46.20,2010-02-14 12:42:09,2010-01-04 09:48:08
40605,208,71,281880,31.10,2010-02-17 14:17:46,2010-01-04 10:00:20
40606,80,66,281881,27.40,2010-02-16 17:24:32,2010-01-04 10:14:21
40607,286,121,281882,37.00,2010-02-14 19:08:10,2010-01-04 10:28:49
40608,158,6,281883,51.10,2010-02-14 00:59:39,2010-01-04 10:42:18
40609,39,17,281884,24.40,2010-02-16 01:53:04,2010-01-04 10:52:28
40610,6,72,281885,46.50,2010-02-18 03:57:45,2010-01-04 11:02:43
40611,222,8,281886,86.80,2010-02-15 06:03:06,2010-01-04 11:18:38
40612,323,67,281887,76.50,2010-02-17 08:26:41,2010-01-04 11:34:05
40613,447,3,281888,97.60,2010-02-18 09:24:33,2010-01-04 11:47:20
40614,12,20,281889,64.70,2010-02-15 11:50:00,2010-01-04 12:03:11
40615,48,9,281890,67.70,2010-02-18 12:51:24,2010-01-04 12:15:47
40616,267,68,281891,20.10,2010-02-16 14:15:54,2010-01-04 12:29:28
40617,466,73,281893,3.80,2010-02-16 17:09:52,2010-01-04 12:42:15
40618,214,74,281894,14.00,2010-02-16 18:05:52,2010-01-04 12:53:37
40619,384,21,281895,19.90,2010-02-15 20:20:36,2010-01-04 13:07:28
40620,228,16,281896,13.30,2010-02-17 21:21:16,2010-01-04 13:17:41
40621,94,73,281897,84.80,2010-02-17 22:30:24,2010-01-04 13:33:58
40622,428,71,281898,25.60,2010-02-18 23:45:48,2010-01-04 13:50:24
40623,84,63,281899,17.30,2010-02-18 01:01:09,2010-01-04 14:00:37
40624,272,7,281900,63.80,2010-02-19 03:10:30,2010-01-04 14:13:39
40625,289,68,281901,89.20,2010-02-19 05:33:14,2010-01-04 14:27:45
40626,577,113,281902,42.20,2010-02-18 07:48:55,2010-01-04 14:42:13
40627,101,63,281904,6.20,2010-02-18 11:46:42,2010-01-04 14:58:42
40628,570,11,281905,17.70,2010-02-18 12:26:34,2010-01-04 15:13:17
40629,521,5,281906,99.30,2010-02-16 13:20:30,2010-01-04 15:29:23
40630,552,117,281907,13.10,2010-02-15 15:20:15,2010-01-04 15:44:04
40631,560,121,281908,34.50,2010-02-16 16:16:06,2010-01-04 16:00:13
40632,44,6,281909,75.40,2010-02-19 17:02:25,2010-01-04 16:16:01
40633,593,3,281910,16.40,2010-02-19 18:58:33,2010-01-04 16:28:03
40634,445,62,281911,81.40,2010-02-18 19:43:47,2010-01-04 16:39:08
40635,59,121,281912,55.00,2010-02-15 20:49:40,2010-01-04 16:50:29
40636,342,19,281913,27.00,2010-02-15 21:36:43,2010-01-04 17:05:22
40637,353,16,281915,70.20,2010-02-19 23:35:41,2010-01-04 17:19:22
40638,585,70,281916,28.10,2010-02-20 01:42:10,2010-01-04 17:29:46
40639,151,122,281917,42.60,2010-02-17 05:25:40,2010-01-04 17:45:22
40640,534,75,281918,42.20,2010-02-20 11:58:00,2010-01-04 17:56:06
40641,127,20,281919,26.50,2010-02-20 15:43:19,2010-01-04 18:08:10
40642,86,71,281920,54.60,2010-02-18 20:56:37,2010-01-04 18:21:15
40643,73,77,281921,24.60,2010-02-17 01:56:38,2010-01-04 18:34:51
40644,116,20,281922,39.80,2010-02-21 09:06:10,2010-01-04 18:46:25
40645,447,74,281923,31.40,2010-02-20 16:22:14,2010-01-04 19:00:53
40646,284,123,281924,32.70,2010-02-21 18:42:46,2010-01-04 19:15:05
40647,387,79,281926,36.00,2010-02-20 00:40:54,2010-01-04 19:25:27
40648,445,74,281927,19.10,2010-02-22 03:04:07,2010-01-04 19:41:03
40649,569,65,281928,38.70,2010-02-21 06:05:52,2010-01-04 19:51:19
40650,311,117,281929,51.70,2010-02-21 12:25:23,2010-01-04 20:06:59
40651,194,126,281930,12.20,2010-02-19 19:24:23,2010-01-04 20:18:21
40652,106,20,281931,24.90,2010-02-20 21:29:21,2010-01-04 20:29:10
40653,141,17,281932,70.20,2010-02-23 02:29:03,2010-01-04 20:44:12
40654,346,78,281933,60.10,2010-02-21 04:52:17,2010-01-04 20:57:49
40655,382,65,281934,25.90,2010-02-23 08:56:02,2010-01-04 21:12:53
40656,289,118,281935,32.00,2010-02-19 11:23:29,2010-01-04 21:26:31
40657,244,17,281936,67.10,2010-02-23 18:36:36,2010-01-04 21:40:33
40658,68,8,281938,21.80,2010-02-23 03:16:08,2010-01-04 21:51:45
40659,598,12,281939,88.80,2010-02-23 10:34:48,2010-01-04 22:06:45
40660,560,116,281940,39.00,2010-02-22 16:04:30,2010-01-04 22:21:03
40661,51,11,281941,47.60,2010-02-23 19:32:25,2010-01-04 22:34:44
40662,41,19,281942,65.30,2010-02-20 23:05:51,2010-01-04 22:45:52
40663,361,118,281944,87.10,2010-02-21 06:26:03,2010-01-04 23:00:49
40664,564,11,281945,68.50,2010-02-23 07:07:58,2010-01-04 23:11:04
40665,382,122,281946,55.00,2010-02-21 09:03:44,2010-01-04 23:24:12
40666,209,9,281947,78.70,2010-02-25 10:27:14,2010-01-04 23:36:09
40667,448,12,281948,61.20,2010-02-21 11:53:33,2010-01-04 23:51:37
40668,466,16,281950,9.40,2010-02-21 16:19:21,2010-01-05 00:07:20
40669,582,19,281951,27.80,2010-02-23 16:54:10,2010-01-05 00:22:34
40670,346,78,281952,72.10,2010-02-23 18:18:14,2010-01-05 00:37:45
40671,425,16,281953,42.60,2010-02-23 20:17:57,2010-01-05 00:49:58
40672,213,10,281954,70.80,2010-02-21 21:30:58,2010-01-05 01:04:50
40673,47,9,281955,41.80,2010-02-21 22:44:53,2010-01-05 01:17:00
40674,56,13,281956,56.90,2010-02-26 00:42:56,2010-01-05 01:31:14
40675,229,120,281957,46.80,2010-02-24 02:47:09,2010-01-05 01:46:24
40676,433,119,281958,54.10,2010-02-23 04:27:19,2010-01-05 01:57:05
40677,581,120,281959,74.40,2010-02-23 05:04:08,2010-01-05 02:07:14
40678,298,7,281960,35.60,2010-02-26 07:11:39,2010-01-05 02:18:42
40679,393,13,281961,9.20,2010-02-23 09:35:05,2010-01-05 02:31:05
40680,356,12,281962,8.50,2010-02-23 11:18:46,2010-01-05 02:44:41
40681,317,74,281963,48.80,2010-02-26 12:09:05,2010-01-05 02:55:32
40682,94,63,281964,23.60,2010-02-22 13:52:48,2010-01-05 03:05:54
40683,142,75,281965,94.20,2010-02-22 15:35:54,2010-01-05 03:21:49
40684,381,19,281966,70.20,2010-02-26 17:23:10,2010-01-05 03:32:26
40685,597,81,281967,35.70,2010-02-24 17:58:00,2010-01-05 03:49:06
40686,329,118,281968,31.80,2010-02-23 18:39:42,2010-01-05 04:01:25
40687,53,71,281969,38.60,2010-02-23 20:01:15,2010-01-05 04:13:16
40688,411,77,281970,3.20,2010-02-22 21:33:49,2010-01-05 04:27:48
40689,250,11,281971,93.00,2010-02-22 23:03:12,2010-01-05 04:39:53
40690,344,73,281972,72.30,2010-02-25 01:12:59,2010-01-05 04:55:46
40691,331,73,281973,71.00,2010-02-25 05:46:36,2010-01-05 05:11:47
40692,290,71,281974,79.60,2010-02-25 09:56:49,2010-01-05 05:24:41
40693,180,113,281975,19.80,2010-02-24 11:46:51,2010-01-05 05:35:34
40694,438,11,281976,38.50,2010-02-25 16:43:59,2010-01-05 05:48:24
40695,144,14,281977,28.80,2010-02-24 20:19:02,2010-01-05 05:58:52
40696,251,74,281978,31.20,2010-02-23 23:26:26,2010-01-05 06:08:52
40697,365,123,281979,68.30,2010-02-26 02:55:45,2010-01-05 06:23:47
40698,589,124,281980,9.70,2010-02-25 08:59:14,2010-01-05 06:35:16
40699,190,21,281981,6.90,2010-02-27 15:34:14,2010-01-05 06:51:17
40700,155,74,281983,39.50,2010-02-28 01:35:20,2010-01-05 07:04:50
40701,17,1,281984,59.10,2010-03-01 06:47:12,2010-01-05 07:16:27
40702,324,6,281985,67.70,2010-02-27 13:30:15,2010-01-05 07:28:44
40703,89,16,281986,74.00,2010-02-27 15:14:26,2010-01-05 07:41:06
40704,83,15,281987,3.60,2010-02-28 19:02:40,2010-01-05 07:52:04
40705,53,11,281988,71.20,2010-03-01 00:53:25,2010-01-05 08:05:56
40706,145,6,281989,55.50,2010-03-01 07:30:45,2010-01-05 08:19:02
40707,1,3,281990,60.30,2010-03-02 14:44:06,2010-01-05 08:34:39
40708,114,18,281991,72.70,2010-02-28 20:16:23,2010-01-05 08:51:14
40709,297,122,281992,72.00,2010-02-26 21:48:20,2010-01-05 09:05:45
40710,332,12,281993,88.40,2010-03-01 23:52:02,2010-01-05 09:16:17
40711,344,3,281994,29.50,2010-03-01 03:59:15,2010-01-05 09:32:30
40712,451,65,281995,71.10,2010-03-03 06:04:21,2010-01-05 09:46:50
40713,397,2,281996,56.20,2010-02-28 09:43:34,2010-01-05 09:59:12
40714,220,2,281997,66.80,2010-02-28 11:44:48,2010-01-05 10:12:38
40715,348,16,281998,20.30,2010-03-02 15:09:12,2010-01-05 10:27:28
40716,534,69,281999,69.80,2010-03-03 16:13:44,2010-01-05 10:38:45
40717,98,121,282000,66.80,2010-02-28 19:22:01,2010-01-05 10:48:59
40718,247,12,282001,87.60,2010-02-28 20:43:01,2010-01-05 11:05:08
40719,512,76,282002,65.50,2010-03-04 00:07:36,2010-01-05 11:15:51
40720,585,76,282003,16.70,2010-03-03 01:20:16,2010-01-05 11:28:57
40721,486,72,282004,72.50,2010-03-01 02:26:43,2010-01-05 11:40:36
40722,274,62,282005,74.40,2010-03-01 02:57:44,2010-01-05 11:54:13
40723,291,79,282006,50.10,2010-03-03 03:15:13,2010-01-05 12:10:40
40724,210,11,282007,26.10,2010-02-28 04:13:50,2010-01-05 12:24:29
40725,567,79,282009,62.30,2010-03-02 06:21:23,2010-01-05 12:39:39
40726,38,10,282010,89.90,2010-02-28 06:50:03,2010-01-05 12:53:38
40727,343,11,282011,21.50,2010-03-04 07:43:30,2010-01-05 13:06:59
40728,411,62,282012,92.20,2010-02-28 08:17:14,2010-01-05 13:22:20
40729,573,69,282013,17.50,2010-02-28 09:18:56,2010-01-05 13:33:25
40730,249,78,282014,82.60,2010-03-04 09:45:06,2010-01-05 13:48:58
40731,541,67,282015,63.50,2010-03-02 10:52:01,2010-01-05 14:04:32
40732,148,7,282016,66.60,2010-03-01 11:35:11,2010-01-05 14:15:19
40733,553,124,282017,6.60,2010-03-03 12:29:06,2010-01-05 14:28:17
40734,28,116,282019,94.10,2010-03-03 14:25:36,2010-01-05 14:39:36
40735,125,121,282020,39.30,2010-03-04 14:48:21,2010-01-05 14:54:28
40736,257,1,282021,52.20,2010-02-28 15:26:57,2010-01-05 15:05:55
40737,514,119,282022,66.80,2010-02-28 16:34:51,2010-01-05 15:19:07
40738,254,63,282023,67.70,2010-02-28 17:20:56,2010-01-05 15:35:08
40739,255,123,282024,85.00,2010-02-28 18:00:21,2010-01-05 15:45:58
40740,555,10,282025,44.50,2010-03-04 18:34:22,2010-01-05 16:02:07
40741,273,10,282026,95.00,2010-03-03 19:02:30,2010-01-05 16:18:02
40742,482,5,282027,14.50,2010-03-04 19:21:39,2010-01-05 16:31:02
40743,24,63,282029,90.90,2010-03-03 20:59:54,2010-01-05 16:43:32
40744,236,76,282030,33.40,2010-03-04 21:23:43,2010-01-05 16:55:50
40745,34,3,282031,96.80,2010-03-04 22:18:30,2010-01-05 17:12:25
40746,363,74,282032,58.50,2010-02-28 23:18:34,2010-01-05 17:28:50
40747,236,20,282033,1.80,2010-03-01 00:00:37,2010-01-05 17:43:32
40748,26,7,282034,34.00,2010-03-05 00:43:21,2010-01-05 17:55:50
40749,419,21,282035,31.70,2010-03-01 01:39:00,2010-01-05 18:11:11
40750,397,64,282036,87.90,2010-03-02 02:15:31,2010-01-05 18:27:07
40751,497,70,282037,8.00,2010-03-01 02:36:38,2010-01-05 18:38:20
40752,15,125,282038,11.20,2010-03-03 03:47:07,2010-01-05 18:48:50
40753,148,114,282039,8.60,2010-03-03 04:55:33,2010-01-05 19:05:06
40754,424,72,282040,50.00,2010-03-03 05:44:41,2010-01-05 19:16:52
40755,267,16,282041,11.10,2010-03-04 06:37:36,2010-01-05 19:32:57
40756,71,16,282042,47.90,2010-03-01 06:54:51,2010-01-05 19:44:22
40757,375,62,282043,14.60,2010-03-03 07:41:20,2010-01-05 20:00:44
40758,387,63,282044,47.50,2010-03-03 08:24:06,2010-01-05 20:12:58
40759,267,8,282045,58.30,2010-03-03 09:20:08,2010-01-05 20:26:28
40760,227,123,282046,96.40,2010-03-02 09:57:02,2010-01-05 20:36:28
40761,547,67,282047,76.60,2010-03-04 10:25:33,2010-01-05 20:47:01
40762,106,1,282048,4.60,2010-03-04 11:19:06,2010-01-05 21:01:01
40763,398,76,282049,71.80,2010-03-04 11:39:04,2010-01-05 21:14:26
40764,238,73,282050,99.70,2010-03-04 12:41:39,2010-01-05 21:29:37
40765,211,76,282051,32.50,2010-03-01 13:48:24,2010-01-05 21:42:59
40766,432,21,282052,10.40,2010-03-04 14:26:50,2010-01-05 21:57:34
40767,294,18,282053,8.50,2010-03-01 14:55:01,2010-01-05 22:08:21
40768,211,62,282054,13.30,2010-03-03 15:54:45,2010-01-05 22:24:19
40769,230,71,282056,54.70,2010-03-02 17:54:32,2010-01-05 22:38:44
40770,443,71,282057,37.60,2010-03-01 19:01:07,2010-01-05 22:51:54
40771,285,119,282058,11.50,2010-03-02 19:43:37,2010-01-05 23:07:44
40772,543,72,282059,22.00,2010-03-05 20:09:13,2010-01-05 23:20:50
40773,427,75,282060,40.00,2010-03-02 21:12:46,2010-01-05 23:34:58
40774,364,5,282061,69.20,2010-03-04 22:01:22,2010-01-05 23:45:26
40775,422,12,282062,93.10,2010-03-02 22:20:12,2010-01-06 00:01:47
40776,567,125,282063,16.00,2010-03-04 23:01:24,2010-01-06 00:16:45
40777,106,3,282064,64.10,2010-03-01 23:53:24,2010-01-06 00:30:23
40778,191,7,282066,43.40,2010-03-03 10:43:43,2010-01-06 00:41:19
40779,263,114,282067,41.80,2010-03-02 18:50:27,2010-01-06 00:53:54
40780,144,71,282068,75.10,2010-03-02 22:22:10,2010-01-06 01:05:05
40781,236,14,282069,95.60,2010-03-04 10:54:53,2010-01-06 01:19:18
40782,13,13,282070,13.00,2010-03-04 17:14:28,2010-01-06 01:35:34
40783,121,75,282071,2.10,2010-03-03 22:10:21,2010-01-06 01:52:01
40784,352,78,282072,85.60,2010-03-04 01:19:18,2010-01-06 02:06:51
40785,564,6,282073,85.40,2010-03-07 14:39:25,2010-01-06 02:18:52
40786,507,63,282074,5.10,2010-03-07 05:11:51,2010-01-06 02:31:42
40787,311,3,282075,96.50,2010-03-05 11:55:21,2010-01-06 02:42:25
40788,370,75,282076,59.80,2010-03-08 19:05:54,2010-01-06 02:55:22
40789,123,6,282077,25.90,2010-03-06 08:42:58,2010-01-06 03:10:08
40790,57,20,282078,27.40,2010-03-09 11:40:52,2010-01-06 03:25:33
40791,127,21,282079,37.20,2010-03-08 01:38:31,2010-01-06 03:41:18
40792,596,2,282080,31.20,2010-03-07 02:44:28,2010-01-06 03:53:56
40793,346,123,282081,55.70,2010-03-10 04:49:10,2010-01-06 04:05:47
40794,291,6,282082,25.80,2010-03-08 06:34:58,2010-01-06 04:18:32
40795,279,62,282083,2.30,2010-03-07 09:33:54,2010-01-06 04:33:19
40796,168,117,282084,74.20,2010-03-10 11:14:51,2010-01-06 04:45:35
40797,504,63,282085,8.90,2010-03-10 12:43:58,2010-01-06 04:59:11
40798,326,5,282086,48.80,2010-03-11 17:34:17,2010-01-06 05:09:48
40799,342,63,282087,49.00,2010-03-10 21:25:11,2010-01-06 05:23:46
40800,473,71,282088,37.20,2010-03-08 00:30:23,2010-01-06 05:40:10
40801,163,71,282089,56.60,2010-03-08 03:49:33,2010-01-06 05:50:19
40802,586,122,282090,48.40,2010-03-12 06:40:34,2010-01-06 06:03:52
40803,364,5,282091,11.90,2010-03-11 11:23:22,2010-01-06 06:18:42
40804,401,4,282092,24.00,2010-03-12 13:48:07,2010-01-06 06:33:22
40805,42,70,282093,97.60,2010-03-10 15:33:24,2010-01-06 06:46:28
40806,1,2,282094,7.60,2010-03-10 16:55:31,2010-01-06 06:56:51
40807,558,81,282096,8.70,2010-03-08 21:14:38,2010-01-06 07:08:50
40808,213,67,282097,30.10,2010-03-12 01:16:32,2010-01-06 07:18:56
40809,281,11,282098,9.20,2010-03-13 10:46:44,2010-01-06 07:29:58
40810,276,118,282099,69.50,2010-03-11 00:00:14,2010-01-06 07:41:04
40811,579,11,282100,43.20,2010-03-10 04:27:30,2010-01-06 07:54:23
40812,102,21,282101,10.60,2010-03-13 09:18:47,2010-01-06 08:07:54
40813,220,16,282102,34.30,2010-03-13 15:40:03,2010-01-06 08:17:57
40814,557,21,282104,73.40,2010-03-12 05:54:06,2010-01-06 08:30:03
40815,453,77,282105,92.70,2010-03-15 09:23:13,2010-01-06 08:42:24
40816,349,64,282106,80.60,2010-03-12 12:42:41,2010-01-06 08:55:09
40817,425,17,282107,30.60,2010-03-14 19:48:24,2010-01-06 09:07:39
40818,432,78,282108,47.90,2010-03-16 09:07:11,2010-01-06 09:20:05
40819,590,21,282109,37.90,2010-03-16 21:32:48,2010-01-06 09:30:52
40820,129,7,282110,17.20,2010-03-14 03:22:26,2010-01-06 09:42:06
40821,145,3,282111,42.10,2010-03-13 10:59:29,2010-01-06 09:55:06
40822,238,7,282113,17.10,2010-03-17 02:17:08,2010-01-06 10:08:04
40823,194,8,282115,77.10,2010-03-15 08:25:00,2010-01-06 10:22:46
40824,356,21,282116,53.80,2010-03-16 11:59:08,2010-01-06 10:36:01
40825,14,3,282117,1.90,2010-03-14 13:33:45,2010-01-06 10:50:35
40826,135,20,282118,24.40,2010-03-18 16:08:14,2010-01-06 11:06:47
40827,80,121,282120,32.50,2010-03-14 20:21:41,2010-01-06 11:21:28
40828,355,74,282121,21.30,2010-03-17 00:15:04,2010-01-06 11:32:18
40829,335,16,282122,80.40,2010-03-19 02:19:33,2010-01-06 11:46:52
40830,551,124,282123,25.00,2010-03-18 06:04:11,2010-01-06 12:03:12
40831,283,2,282124,89.80,2010-03-15 10:52:33,2010-01-06 12:15:01
40832,420,7,282125,81.20,2010-03-16 13:57:14,2010-01-06 12:28:17
40833,4,3,282126,45.80,2010-03-18 17:09:47,2010-01-06 12:40:35
40834,594,11,282127,10.00,2010-03-15 18:38:25,2010-01-06 12:51:14
40835,471,17,282128,23.00,2010-03-16 23:23:24,2010-01-06 13:01:18
40836,95,20,282129,58.90,2010-03-16 01:40:28,2010-01-06 13:12:36
40837,206,78,282131,47.70,2010-03-19 19:44:48,2010-01-06 13:26:24
40838,27,12,282133,95.00,2010-03-18 22:58:48,2010-01-06 13:36:59
40839,474,19,282135,79.10,2010-03-18 19:12:24,2010-01-06 13:52:49
40840,328,16,282136,36.30,2010-03-21 00:57:35,2010-01-06 14:06:59
40841,502,76,282137,8.10,2010-03-21 11:50:01,2010-01-06 14:23:15
40842,234,14,282138,74.20,2010-03-20 14:49:22,2010-01-06 14:37:53
40843,1,12,282140,44.20,2010-03-22 08:20:36,2010-01-06 14:47:55
40844,149,13,282141,57.60,2010-03-24 14:24:00,2010-01-06 15:03:34
40845,498,3,282142,42.60,2010-03-24 17:45:22,2010-01-06 15:16:16
40846,289,63,282143,80.80,2010-03-25 03:36:14,2010-01-06 15:29:37
40847,138,12,282144,86.00,2010-03-25 06:02:00,2010-01-06 15:42:40
40848,459,62,282145,3.00,2010-03-24 08:22:14,2010-01-06 15:57:16
40849,576,2,282146,39.50,2010-03-21 10:14:41,2010-01-06 16:12:53
40850,369,76,282147,58.10,2010-03-24 13:50:22,2010-01-06 16:26:31
40851,427,21,282148,25.00,2010-03-25 17:37:12,2010-01-06 16:37:01
40852,451,119,282149,64.00,2010-03-24 22:12:12,2010-01-06 16:49:19
40853,336,78,282150,26.00,2010-03-26 02:20:57,2010-01-06 17:05:01
40854,412,13,282151,57.10,2010-03-22 05:05:16,2010-01-06 17:21:37
40855,226,16,282152,61.10,2010-03-26 09:38:23,2010-01-06 17:31:53
40856,160,9,282153,5.90,2010-03-23 12:50:01,2010-01-06 17:42:34
40857,166,69,282154,4.90,2010-03-22 14:40:44,2010-01-06 17:55:58
40858,342,5,282155,26.00,2010-03-25 18:52:28,2010-01-06 18:08:21
40859,90,16,282156,78.30,2010-03-25 23:09:20,2010-01-06 18:18:39
40860,253,116,282157,39.30,2010-03-23 01:02:02,2010-01-06 18:33:21
40861,429,124,282158,91.60,2010-03-24 08:10:54,2010-01-06 18:46:25
40862,414,121,282159,79.00,2010-03-27 11:23:27,2010-01-06 18:58:34
40863,600,20,282160,57.40,2010-03-26 01:59:00,2010-01-06 19:08:53
40864,400,11,282161,50.20,2010-03-26 12:56:22,2010-01-06 19:25:11
40865,177,62,282162,87.80,2010-03-25 18:56:52,2010-01-06 19:39:06
40866,416,121,282163,72.10,2010-03-28 23:55:16,2010-01-06 19:51:00
40867,136,65,282164,57.90,2010-03-28 13:43:58,2010-01-06 20:03:13
40868,243,68,282165,84.70,2010-03-27 01:49:08,2010-01-06 20:14:35
40869,222,68,282166,25.80,2010-03-28 12:05:00,2010-01-06 20:25:31
40870,583,75,282167,82.90,2010-03-27 23:22:29,2010-01-06 20:36:54
40871,25,21,282168,97.50,2010-03-31 13:55:39,2010-01-06 20:53:32
40872,429,12,282169,12.60,2010-03-28 20:53:56,2010-01-06 21:08:17
40873,198,74,282170,28.70,2010-04-01 03:43:20,2010-01-06 21:21:01
40874,459,3,282173,96.70,2010-03-29 07:00:18,2010-01-06 21:37:16
40875,258,115,282174,10.00,2010-03-29 08:34:09,2010-01-06 21:51:47
40876,168,72,282175,65.20,2010-04-01 10:10:17,2010-01-06 22:07:40
40877,107,6,282176,83.20,2010-03-31 10:54:36,2010-01-06 22:20:15
40878,574,71,282177,8.40,2010-04-01 11:33:54,2010-01-06 22:33:51
40879,439,79,282178,34.00,2010-03-30 13:10:55,2010-01-06 22:44:51
40880,510,119,282179,61.10,2010-03-29 14:29:16,2010-01-06 23:00:51
40881,100,71,282180,63.60,2010-03-30 15:06:03,2010-01-06 23:14:01
40882,429,121,282181,23.20,2010-03-29 16:04:58,2010-01-06 23:25:13
40883,545,14,282182,78.20,2010-03-29 17:52:45,2010-01-06 23:37:18
40884,591,2,282183,12.70,2010-03-28 20:14:49,2010-01-06 23:50:42
40885,380,19,282184,36.20,2010-03-28 20:51:04,2010-01-07 00:06:54
40886,349,74,282185,73.30,2010-03-31 22:23:18,2010-01-07 00:22:36
40887,42,78,282186,23.50,2010-03-29 23:18:59,2010-01-07 00:33:57
40888,174,5,282187,26.50,2010-04-02 00:13:31,2010-01-07 00:44:30
40889,477,122,282188,81.20,2010-04-02 01:35:34,2010-01-07 01:01:09
40890,115,67,282189,37.50,2010-03-31 03:47:52,2010-01-07 01:16:10
40891,448,69,282190,34.70,2010-04-02 04:53:50,2010-01-07 01:28:44
40892,381,117,282191,36.20,2010-03-29 07:20:06,2010-01-07 01:42:21
40893,480,6,282192,83.00,2010-04-02 07:51:44,2010-01-07 01:56:15
40894,152,74,282193,68.70,2010-04-02 08:28:48,2010-01-07 02:09:54
40895,351,69,282194,47.60,2010-03-29 10:38:05,2010-01-07 02:23:29
40896,563,19,282195,89.10,2010-03-30 11:18:43,2010-01-07 02:39:01
40897,527,71,282196,30.60,2010-04-01 13:40:14,2010-01-07 02:49:22
40898,532,76,282197,23.90,2010-04-02 14:50:03,2010-01-07 03:03:56
40899,528,6,282198,38.80,2010-04-02 17:07:29,2010-01-07 03:18:28
40900,130,11,282199,15.50,2010-04-01 17:50:46,2010-01-07 03:33:41
40901,204,12,282200,9.90,2010-03-29 18:24:10,2010-01-07 03:45:15
40902,359,6,282201,78.10,2010-04-02 20:49:55,2010-01-07 04:01:16
40903,306,116,282202,65.50,2010-03-29 22:55:50,2010-01-07 04:14:15
40904,434,8,282203,99.20,2010-04-02 23:46:51,2010-01-07 04:28:55
40905,491,13,282204,5.00,2010-04-03 00:18:19,2010-01-07 04:41:13
40906,266,81,282205,44.20,2010-03-30 02:29:27,2010-01-07 04:56:00
40907,317,21,282207,4.20,2010-03-31 16:30:46,2010-01-07 05:08:56
40908,530,81,282208,33.40,2010-04-03 19:02:46,2010-01-07 05:20:01
40909,53,9,282209,91.50,2010-04-02 23:21:50,2010-01-07 05:33:02
40910,99,63,282210,62.70,2010-04-02 00:54:49,2010-01-07 05:43:04
40911,544,78,282211,49.20,2010-04-01 04:41:13,2010-01-07 05:53:44
40912,380,67,282212,42.70,2010-03-31 08:33:47,2010-01-07 06:04:37
40913,113,21,282213,44.70,2010-04-02 12:15:15,2010-01-07 06:19:54
40914,307,73,282214,99.50,2010-04-03 17:48:32,2010-01-07 06:32:45
40915,232,12,282215,70.70,2010-04-01 20:28:28,2010-01-07 06:45:40
40916,448,62,282216,20.10,2010-04-03 01:09:55,2010-01-07 06:58:47
40917,372,15,282217,97.00,2010-04-03 04:39:23,2010-01-07 07:08:47
40918,318,16,282218,16.90,2010-04-05 06:40:51,2010-01-07 07:24:30
40919,576,5,282219,44.10,2010-04-05 08:34:23,2010-01-07 07:35:55
40920,172,4,282220,19.00,2010-04-02 14:42:20,2010-01-07 07:49:59
